genres,original_language,original_title,release_date,title,video,procced_genres,id_p
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",en,The Hobbit: An Unexpected Journey,2012-11-26,The Hobbit: An Unexpected Journey,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 28 'name ' 'action ' } ],452
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,Jack Reacher,2012-12-20,Jack Reacher,False,[ { 'id ' 80 'name ' 'crime ' } { 'id ' 18 'name ' 'drama ' } { 'id ' 53 'name ' 'thriller ' } ],453
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",ja,るろうに剣心,2012-08-25,Rurouni Kenshin,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 18 'name ' 'drama ' } { 'id ' 36 'name ' 'histori ' } ],454
"[{'id': 35, 'name': 'Comedy'}]",en,Confessions of a Window Cleaner,1974-01-01,Confessions of a Window Cleaner,False,[ { 'id ' 35 'name ' 'comedi ' } ],455
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",hi,Dabangg 2,2012-12-21,Dabangg 2,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 35 'name ' 'comedi ' } ],456
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",en,A Haunted House,2013-01-11,A Haunted House,False,[ { 'id ' 35 'name ' 'comedi ' } { 'id ' 27 'name ' 'horror ' } ],457
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",ja,ビクティニと白き英雄レシラム,2011-07-16,Pokémon the Movie Black: Victini and Reshiram,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 12 'name ' 'adventur ' } ],458
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",ja,ビクティニと黒き英雄ゼクロム,2011-07-16,Pokémon the Movie White: Victini and Zekrom,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } ],459
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",en,Outpost: Black Sun,2012-01-01,Outpost: Black Sun,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 27 'name ' 'horror ' } ],460
"[{'id': 16, 'name': 'Animation'}]",en,Biohazard: Damnation,2012-09-25,Resident Evil: Damnation,False,[ { 'id ' 16 'name ' 'anim ' } ],461
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",cn,Chinese Zodiac,2012-12-20,Chinese Zodiac,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } ],462
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,A Good Day to Die Hard,2013-02-06,A Good Day to Die Hard,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 53 'name ' 'thriller ' } ],463
"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",en,Starship Troopers: Invasion,2012-07-21,Starship Troopers: Invasion,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 28 'name ' 'action ' } { 'id ' 878 'name ' 'scienc fiction ' } ],464
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,The Croods,2013-03-20,The Croods,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 14 'name ' 'fantasi ' } ],465
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",hi,Don : The Chase Begins Again,2006-10-20,Don : The Chase Begins Again,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 18 'name ' 'drama ' } { 'id ' 53 'name ' 'thriller ' } ],466
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 53, 'name': 'Thriller'}]",en,Justice League: Doom,2012-02-28,Justice League: Doom,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 53 'name ' 'thriller ' } ],467
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",en,Iron Man 3,2013-04-18,Iron Man 3,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 878 'name ' 'scienc fiction ' } ],468
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,Fast & Furious 6,2013-05-06,Fast & Furious 6,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 53 'name ' 'thriller ' } { 'id ' 80 'name ' 'crime ' } ],469
"[{'id': 27, 'name': 'Horror'}]",en,The Devil's Carnival,2012-04-05,The Devil's Carnival,False,[ { 'id ' 27 'name ' 'horror ' } ],470
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",en,Man of Steel,2013-06-12,Man of Steel,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 878 'name ' 'scienc fiction ' } ],471
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,Beverly Hills Chihuahua 3 - Viva La Fiesta!,2012-09-03,Beverly Hills Chihuahua 3 - Viva La Fiesta!,False,[ { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } ],472
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",ja,鋼の錬金術師 嘆きの丘（ミロス）の聖なる星,2011-07-02,Fullmetal Alchemist: The Sacred Star of Milos,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 28 'name ' 'action ' } { 'id ' 878 'name ' 'scienc fiction ' } ],473
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",en,Pacific Rim,2013-07-11,Pacific Rim,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 12 'name ' 'adventur ' } ],474
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",en,Lego Batman: The Movie - DC Super Heroes Unite,2013-05-20,Lego Batman: The Movie - DC Super Heroes Unite,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 10751 'name ' 'famili ' } ],475
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,World War Z,2013-06-20,World War Z,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 18 'name ' 'drama ' } { 'id ' 27 'name ' 'horror ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 53 'name ' 'thriller ' } ],476
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,Despicable Me 2,2013-06-25,Despicable Me 2,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } ],477
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 27, 'name': 'Horror'}]",en,Sharknado,2013-07-11,Sharknado,False,[ { 'id ' 10770 'name ' 'tv movi ' } { 'id ' 27 'name ' 'horror ' } ],478
"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",en,Justice League: The Flashpoint Paradox,2013-07-28,Justice League: The Flashpoint Paradox,False,[ { 'id ' 14 'name ' 'fantasi ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } ],479
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,The Conjuring,2013-07-18,The Conjuring,False,[ { 'id ' 27 'name ' 'horror ' } { 'id ' 53 'name ' 'thriller ' } ],480
"[{'id': 99, 'name': 'Documentary'}]",en,Gasland Part II,2013-04-20,Gasland Part II,False,[ { 'id ' 99 'name ' 'documentari ' } ],481
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,The Wolverine,2013-07-23,The Wolverine,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } ],482
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,RED 2,2013-07-18,RED 2,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 80 'name ' 'crime ' } { 'id ' 53 'name ' 'thriller ' } ],483
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,Percy Jackson: Sea of Monsters,2013-08-07,Percy Jackson: Sea of Monsters,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 14 'name ' 'fantasi ' } ],484
"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",en,The Smurfs 2,2013-07-30,The Smurfs 2,False,[ { 'id ' 14 'name ' 'fantasi ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 16 'name ' 'anim ' } ],485
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",en,My Little Pony: Equestria Girls,2013-06-15,My Little Pony: Equestria Girls,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 10402 'name ' 'music ' } ],486
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,We're the Millers,2013-08-07,We're the Millers,False,[ { 'id ' 35 'name ' 'comedi ' } { 'id ' 80 'name ' 'crime ' } ],487
"[{'id': 35, 'name': 'Comedy'}]",en,Grown Ups 2,2013-07-11,Grown Ups 2,False,[ { 'id ' 35 'name ' 'comedi ' } ],488
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,Riddick,2013-09-02,Riddick,False,[ { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 28 'name ' 'action ' } { 'id ' 53 'name ' 'thriller ' } ],489
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,Insidious: Chapter 2,2013-09-12,Insidious: Chapter 2,False,[ { 'id ' 27 'name ' 'horror ' } { 'id ' 53 'name ' 'thriller ' } ],490
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,The Ultimate Life,2013-09-06,The Ultimate Life,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 10749 'name ' 'romanc ' } ],491
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,Race,2008-03-20,Race,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 28 'name ' 'action ' } { 'id ' 53 'name ' 'thriller ' } { 'id ' 80 'name ' 'crime ' } ],492
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,Thor: The Dark World,2013-10-29,Thor: The Dark World,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } ],493
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",en,The Hunger Games: Catching Fire,2013-11-15,The Hunger Games: Catching Fire,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 28 'name ' 'action ' } { 'id ' 878 'name ' 'scienc fiction ' } ],494
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,The Hobbit: The Desolation of Smaug,2013-12-11,The Hobbit: The Desolation of Smaug,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } ],495
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",en,Frozen,2013-11-27,Frozen,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 10751 'name ' 'famili ' } ],496
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",de,Dampfnudelblues,2013-07-31,Dampfnudelblues,False,[ { 'id ' 35 'name ' 'comedi ' } { 'id ' 80 'name ' 'crime ' } ],497
"[{'id': 35, 'name': 'Comedy'}]",ru,Горько!,2013-10-24,Bitterly!,False,[ { 'id ' 35 'name ' 'comedi ' } ],498
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",hi,Dhoom,2004-08-27,Dhoom,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 80 'name ' 'crime ' } { 'id ' 18 'name ' 'drama ' } { 'id ' 53 'name ' 'thriller ' } ],499
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",en,Divergent,2014-03-14,Divergent,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 28 'name ' 'action ' } { 'id ' 878 'name ' 'scienc fiction ' } ],500
"[{'id': 16, 'name': 'Animation'}]",en,Justice League: War,2014-02-02,Justice League: War,False,[ { 'id ' 16 'name ' 'anim ' } ],501
"[{'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]",en,Teen Beach Movie,2013-07-19,Teen Beach Movie,False,[ { 'id ' 10751 'name ' 'famili ' } { 'id ' 10402 'name ' 'music ' } { 'id ' 10770 'name ' 'tv movi ' } ],502
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,The Lego Movie,2014-02-06,The Lego Movie,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 14 'name ' 'fantasi ' } ],503
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",en,RoboCop,2014-01-30,RoboCop,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 878 'name ' 'scienc fiction ' } ],504
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",da,Nymphomaniac: Vol. II,2013-12-25,Nymphomaniac: Vol. II,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 9648 'name ' 'mysteri ' } ],505
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",hi,Don 2: The King is Back,2011-12-23,Don 2: The King is Back,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 53 'name ' 'thriller ' } ],506
"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",en,300: Rise of an Empire,2014-03-05,300: Rise of an Empire,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 10752 'name ' 'war ' } ],507
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",en,Captain America: The Winter Soldier,2014-03-20,Captain America: The Winter Soldier,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 878 'name ' 'scienc fiction ' } ],508
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",id,The Raid 2: Berandal,2014-03-27,The Raid 2,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 80 'name ' 'crime ' } { 'id ' 53 'name ' 'thriller ' } ],509
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,The Amazing Spider-Man 2,2014-04-16,The Amazing Spider-Man 2,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } ],510
"[{'id': 18, 'name': 'Drama'}]",en,God's Not Dead,2014-03-21,God's Not Dead,False,[ { 'id ' 18 'name ' 'drama ' } ],511
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,Rio 2,2014-03-19,Rio 2,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } ],512
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",en,Hatchet III,2013-06-14,Hatchet III,False,[ { 'id ' 27 'name ' 'horror ' } { 'id ' 53 'name ' 'thriller ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 28 'name ' 'action ' } ],513
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",en,Alpha and Omega 3: The Great Wolf Games,2014-03-25,Alpha and Omega 3: The Great Wolf Games,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 35 'name ' 'comedi ' } ],514
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",en,X-Men: Days of Future Past,2014-05-15,X-Men: Days of Future Past,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 878 'name ' 'scienc fiction ' } ],515
"[{'id': 99, 'name': 'Documentary'}]",ar,El hal,1981-10-03,Trances,False,[ { 'id ' 99 'name ' 'documentari ' } ],516
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,Mission: Impossible - Rogue Nation,2015-07-23,Mission: Impossible - Rogue Nation,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 53 'name ' 'thriller ' } ],517
"[{'id': 28, 'name': 'Action'}]",en,Bad Ass 2: Bad Asses,2014-04-08,Bad Ass 2: Bad Asses,False,[ { 'id ' 28 'name ' 'action ' } ],518
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,The Thompsons,2012-08-21,The Thompsons,False,[ { 'id ' 27 'name ' 'horror ' } { 'id ' 53 'name ' 'thriller ' } ],519
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",en,22 Jump Street,2014-06-05,22 Jump Street,False,[ { 'id ' 80 'name ' 'crime ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 28 'name ' 'action ' } ],520
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,How to Train Your Dragon 2,2014-06-12,How to Train Your Dragon 2,False,[ { 'id ' 14 'name ' 'fantasi ' } { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } ],521
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",en,Transformers: Age of Extinction,2014-06-25,Transformers: Age of Extinction,False,[ { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } ],522
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",en,Planes: Fire & Rescue,2014-07-17,Planes: Fire & Rescue,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 10751 'name ' 'famili ' } ],523
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,Dawn of the Planet of the Apes,2014-06-26,Dawn of the Planet of the Apes,False,[ { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 28 'name ' 'action ' } { 'id ' 18 'name ' 'drama ' } { 'id ' 53 'name ' 'thriller ' } ],524
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",en,Guardians of the Galaxy,2014-07-30,Guardians of the Galaxy,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 12 'name ' 'adventur ' } ],525
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,The Expendables 3,2014-08-04,The Expendables 3,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 53 'name ' 'thriller ' } ],526
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",en,Step Up All In,2014-07-16,Step Up All In,False,[ { 'id ' 10749 'name ' 'romanc ' } { 'id ' 18 'name ' 'drama ' } { 'id ' 10402 'name ' 'music ' } ],527
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",en,Teenage Mutant Ninja Turtles,2014-08-07,Teenage Mutant Ninja Turtles,False,[ { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 35 'name ' 'comedi ' } ],528
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,Sin City: A Dame to Kill For,2014-08-20,Sin City: A Dame to Kill For,False,[ { 'id ' 80 'name ' 'crime ' } { 'id ' 53 'name ' 'thriller ' } ],529
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",en,Atlas Shrugged Part III: Who is John Galt?,2014-09-12,Atlas Shrugged Part III: Who is John Galt?,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 9648 'name ' 'mysteri ' } ],530
"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,The Maze Runner,2014-09-10,The Maze Runner,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 9648 'name ' 'mysteri ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 53 'name ' 'thriller ' } ],531
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",en,Sharknado 2: The Second One,2014-07-30,Sharknado 2: The Second One,False,[ { 'id ' 53 'name ' 'thriller ' } { 'id ' 27 'name ' 'horror ' } { 'id ' 878 'name ' 'scienc fiction ' } ],532
"[{'id': 27, 'name': 'Horror'}]",en,Annabelle,2014-10-02,Annabelle,False,[ { 'id ' 27 'name ' 'horror ' } ],533
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,John Wick,2014-10-22,John Wick,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 53 'name ' 'thriller ' } ],534
"[{'id': 18, 'name': 'Drama'}]",en,The Disappearance of Eleanor Rigby: Them,2014-05-14,The Disappearance of Eleanor Rigby: Them,False,[ { 'id ' 18 'name ' 'drama ' } ],535
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,Wolf Creek 2,2013-08-30,Wolf Creek 2,False,[ { 'id ' 27 'name ' 'horror ' } { 'id ' 53 'name ' 'thriller ' } ],536
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,Tinker Bell and the Lost Treasure,2009-09-03,Tinker Bell and the Lost Treasure,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } ],537
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",en,Cowgirls n' Angels,2012-05-25,Cowgirls n' Angels,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 10751 'name ' 'famili ' } ],538
"[{'id': 10751, 'name': 'Family'}]",en,Dakota's Summer,2014-04-17,Dakota's Summer,False,[ { 'id ' 10751 'name ' 'famili ' } ],539
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",no,Død Snø 2,2014-02-12,Dead Snow 2: Red vs. Dead,False,[ { 'id ' 27 'name ' 'horror ' } { 'id ' 28 'name ' 'action ' } { 'id ' 35 'name ' 'comedi ' } ],540
"[{'id': 99, 'name': 'Documentary'}]",en,"Fat, Sick & Nearly Dead 2",2014-09-18,"Fat, Sick & Nearly Dead 2",False,[ { 'id ' 99 'name ' 'documentari ' } ],541
